20160417,Mia,Cha,120,231,114,371,453,38,106,222,244,267,0,120,443,0,1,0,3,0,47,32,0,0,2,1,1,1,0,0,0,1,1,0,0,0,1
20160417,Mia,Cha,443,231,114,371,453,38,106,222,244,267,35,453,413,2,2,3,5,5,49,33,1,1,2,1,1,2,0,0,0,1,1,1,0,0,2
20160417,Mia,Cha,443,231,114,371,413,38,106,222,244,267,52,222,475,0,0,3,8,6,52,35,1,1,2,1,1,2,0,0,0,2,1,0,1,1,2
20160417,Mia,Cha,443,231,114,371,413,38,106,475,244,267,0,106,445,0,1,3,0,0,52,35,0,1,2,1,1,2,0,0,0,2,1,0,1,0,0
20160417,Mia,Cha,443,231,114,371,413,38,445,475,244,267,9,244,462,2,1,5,1,3,53,36,0,1,2,1,2,2,0,1,0,2,1,1,1,0,1
20160417,Mia,Cha,443,231,114,371,413,38,445,475,462,267,37,231,120,3,0,7,2,4,55,38,0,1,3,1,2,2,0,1,0,1,1,2,1,0,1
20160417,Mia,Cha,443,120,114,371,413,38,445,475,462,267,136,413,453,2,2,13,10,21,61,43,1,1,0,2,2,2,1,1,0,1,1,1,1,1,2
20160417,Mia,Cha,443,120,114,371,453,38,445,475,462,267,21,267,260,1,1,1,11,2,63,44,1,1,0,2,2,2,1,1,0,1,1,0,0,1,2
20160417,Mia,Cha,443,120,114,371,453,38,445,475,462,260,111,453,186,2,0,7,4,10,65,46,0,1,0,2,2,2,1,1,0,1,1,0,0,0,0
20160417,Mia,Cha,443,120,114,371,186,38,445,475,462,260,0,371,168,2,0,0,4,0,65,46,0,1,0,2,2,0,1,1,0,1,1,0,0,0,0
20160417,Mia,Cha,443,120,114,168,186,38,445,475,462,260,59,0,0,-1,-1,4,10,10,67,50,-2,1,0,2,1,0,2,1,0,1,1,1,1,1,1
20160417,Mia,Cha,114,120,231,443,453,38,260,445,462,475,363,120,371,2,2,19,20,39,82,60,5,2,2,3,1,2,2,1,2,1,0,2,1,1,2
20160417,Mia,Cha,114,371,231,443,453,38,260,445,462,475,32,114,464,3,3,2,22,4,84,62,0,3,2,3,1,2,2,1,2,1,0,1,0,1,3
20160417,Mia,Cha,464,371,231,443,453,38,260,445,462,475,0,475,222,0,0,0,22,0,84,62,0,3,2,3,1,2,2,1,2,1,0,0,0,1,3
20160417,Mia,Cha,464,371,231,443,453,38,260,445,462,222,55,260,267,1,1,6,3,9,87,62,3,3,2,3,1,2,2,1,3,1,0,0,1,1,0
20160417,Mia,Cha,464,371,231,443,453,38,267,445,462,222,40,443,120,1,2,9,4,7,87,65,-3,3,3,3,1,2,2,1,3,1,0,1,1,0,1
20160417,Mia,Cha,464,371,231,120,453,38,267,445,462,222,112,38,260,3,1,6,7,9,94,67,5,3,3,3,2,2,3,1,3,1,0,0,1,1,1
